Атакующий_1_ID;Атакующий_2_ID;Атакующий_3_ID;Атакующий_4_ID;Атакующий_5_ID;Винрейт_%;Всего_Боев;Средние_Баннеры;Сезон;;
IDENVERSIOEMPIRE;DEATHTROOPER;RANGETROOPER;SCOUTTROOPER_V3;SHORETROOPER;99;116;63.33;Season 76 - 5v5;;
IDENVERSIOEMPIRE;COLONELSTARCK;DEATHTROOPER;SCOUTTROOPER_V3;SHORETROOPER;99;100;63.78;Season 76 - 5v5;;
IDENVERSIOEMPIRE;DEATHTROOPER;RANGETROOPER;SCOUTTROOPER_V3;SHORETROOPER;98;230;59.26;Season 76 - 5v5;;
IDENVERSIOEMPIRE;RANGETROOPER;SCOUTTROOPER_V3;SHORETROOPER;STORMTROOPER;98;114;58.71;Season 76 - 5v5;;
IDENVERSIOEMPIRE;DEATHTROOPER;RANGETROOPER;SHORETROOPER;STORMTROOPER;93;104;55.81;Season 76 - 5v5;;
HERASYNDULLAS3;CAPTAINREX;CHOPPERS3;KANANJARRUSS3;SABINEWRENS3;99;197;60.93;Season 76 - 5v5;;
HERASYNDULLAS3;CAPTAINREX;CHOPPERS3;KANANJARRUSS3;SABINEWRENS3;96;261;59.33;Season 76 - 5v5;;
HERASYNDULLAS3;CAPTAINREX;CHOPPERS3;KANANJARRUSS3;SABINEWRENS3;96;101;62.09;Season 76 - 5v5;;
FINN;EPIXFINN;POE;ROSETICO;ZORIIBLISS_V2;100;247;64.89;Season 76 - 5v5;;
FINN;EPIXFINN;POE;ROSETICO;ZORIIBLISS_V2;100;247;64.89;Season 76 - 5v5;;
FINN;EPIXFINN;POE;ROSETICO;ZORIIBLISS_V2;100;158;64.87;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;100;128;64.27;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;99;205;64.15;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;99;203;64.3;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;99;147;64.27;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;99;354;64.24;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;99;117;59.31;Season 76 - 5v5;;
FINN;POE;RESISTANCETROOPER;ROSETICO;ZORIIBLISS_V2;98;189;62.31;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;98;768;61.36;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;98;1446;61.66;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;REY;ZORIIBLISS_V2;98;128;62.03;Season 76 - 5v5;;
FINN;AMILYNHOLDO;EPIXFINN;EPIXPOE;ZORIIBLISS_V2;97;141;61.59;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;97;269;61.29;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;96;740;62.02;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;95;310;62.05;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;95;387;60.21;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;95;230;61.54;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;95;124;58.14;Season 76 - 5v5;;
FINN;EPIXFINN;POE;ROSETICO;ZORIIBLISS_V2;94;512;60.9;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;94;2295;56.74;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;94;123;60.86;Season 76 - 5v5;;
FINN;EPIXFINN;RESISTANCETROOPER;ROSETICO;ZORIIBLISS_V2;94;275;58.48;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;94;119;59.59;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;93;398;60.66;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;92;124;59.98;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;92;151;59.62;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;91;228;59.19;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;91;580;57.54;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;90;275;58.67;Season 76 - 5v5;;
FINN;EPIXFINN;POE;ROSETICO;ZORIIBLISS_V2;90;481;57.98;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;89;213;56.87;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;88;635;57.22;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;88;134;55.98;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;88;258;55.8;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;88;119;56.55;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;87;264;56.32;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;86;538;53.28;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;84;113;54.99;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;84;115;50.63;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;POE;ZORIIBLISS_V2;79;135;51.16;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;78;203;50.11;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;78;354;50.4;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;78;751;49.24;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;76;129;49.63;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;RESISTANCETROOPER;ZORIIBLISS_V2;75;259;47.48;Season 76 - 5v5;;
FINN;EPIXFINN;EPIXPOE;ROSETICO;ZORIIBLISS_V2;75;439;48.6;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;98;194;62.79;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;MACEWINDU;PADMEAMIDALA;95;102;59.74;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;90;164;55.23;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;88;309;52.18;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;88;1950;55.24;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;88;241;55.29;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;86;301;54.51;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;81;106;50.51;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;80;357;50.66;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;78;202;49.2;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;78;155;49.32;Season 76 - 5v5;;
JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;GENERALKENOBI;PADMEAMIDALA;78;100;48.26;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;99;780;64.47;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;99;780;64.47;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;KELLERANBEQ;VANGUARDTEMPLEGUARD;98;278;64.03;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;98;194;63.07;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;SHAAKTI;VANGUARDTEMPLEGUARD;98;380;61.91;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;98;1324;63.62;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;98;600;62.14;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;97;387;58.32;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;SHAAKTI;VANGUARDTEMPLEGUARD;97;140;61.92;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;97;211;61.5;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;PLOKOON;VANGUARDTEMPLEGUARD;97;197;62.07;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;96;206;61.2;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;PLOKOON;VANGUARDTEMPLEGUARD;96;153;59.76;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;96;8834;59.88;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;SHAAKTI;VANGUARDTEMPLEGUARD;95;322;58.73;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;KELLERANBEQ;VANGUARDTEMPLEGUARD;95;1475;60.11;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;95;147;61.07;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;LUMINARAUNDULI;VANGUARDTEMPLEGUARD;95;145;57.23;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;95;320;59.53;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;94;661;59.86;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;KELLERANBEQ;VANGUARDTEMPLEGUARD;94;1129;58.14;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;94;288;58.48;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;94;134;58.12;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;93;5266;59.48;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;SHAAKTI;VANGUARDTEMPLEGUARD;92;140;57.46;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;91;157;56.82;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;BARRISSOFFEE;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;89;158;55.25;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;SHAAKTI;VANGUARDTEMPLEGUARD;89;201;56.82;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;88;174;56.97;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;88;137;53.81;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;KELLERANBEQ;VANGUARDTEMPLEGUARD;87;744;55.66;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;87;128;54.73;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;85;228;54.13;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;83;229;50.75;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;KELLERANBEQ;VANGUARDTEMPLEGUARD;82;388;52.14;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;82;169;51.82;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;76;5229;47.23;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;76;163;46.87;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;74;121;47.27;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;73;267;45.14;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;73;225;39.61;Season 76 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;70;249;42.91;Season 76 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;ZAALBAR;99;200;63.7;Season 76 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;YODACHEWBACCA;YOUNGCHEWBACCA;ZAALBAR;98;267;63.02;Season 76 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;YOUNGCHEWBACCA;97;114;62.83;Season 76 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;YODACHEWBACCA;YOUNGCHEWBACCA;ZAALBAR;93;137;59.36;Season 76 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;86;211;55.15;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;100;208;64.19;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;100;208;64.19;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SANASTARROS;100;124;62.83;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;99;170;63.29;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;99;308;63.77;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;99;101;63.43;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;98;133;62.84;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;98;196;62.59;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;98;902;63.17;Season 76 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;98;173;63.45;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;98;110;62.52;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;98;101;63.07;Season 76 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;98;300;63.21;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;96;106;62.45;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;96;129;58.47;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;95;877;58.85;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;95;112;61.12;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;95;710;61.41;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;94;136;60.8;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;94;202;61.4;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;94;104;58.06;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;93;1496;59.62;Season 76 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;93;371;57.96;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;93;110;58.97;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;93;301;58.76;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;92;115;59.92;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;92;306;56.18;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;92;139;58.08;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;92;251;58.32;Season 76 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;91;336;56.94;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;91;1915;56.32;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;90;325;57.43;Season 76 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;87;863;54.33;Season 76 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;87;195;54.9;Season 76 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;99;381;62.6;Season 76 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;98;114;61.96;Season 76 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;97;140;63.19;Season 76 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;96;191;62.16;Season 76 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;96;134;59.74;Season 76 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;95;155;59.57;Season 76 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;94;125;60.66;Season 76 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;92;166;59.46;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;GRANDMASTERYODA;KELLERANBEQ;KIADIMUNDI;100;189;64.88;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;GRANDMASTERYODA;KELLERANBEQ;KIADIMUNDI;100;189;64.88;Season 76 - 5v5;;
QUIGONJINN;AAYLASECURA;ANAKINKNIGHT;KIADIMUNDI;MACEWINDU;100;135;64.9;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;PLOKOON;100;107;63.71;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;99;420;62.81;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;GRANDMASTERYODA;KIADIMUNDI;MACEWINDU;99;250;64.67;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KIADIMUNDI;MACEWINDU;PLOKOON;99;161;64.54;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KIADIMUNDI;MACEWINDU;SHAAKTI;99;133;64.47;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;PLOKOON;98;319;64.1;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;SHAAKTI;98;190;63.89;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;97;191;61.41;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;97;1033;63.51;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;96;183;58.08;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;93;392;55.33;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;84;261;48.46;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;78;128;47.92;Season 76 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;72;240;46.85;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;100;432;62.43;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;100;432;62.43;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;GREEDO;ZAMWESELL;98;294;63.4;Season 76 - 5v5;;
BOBAFETT;AURRA_SING;BOSSK;DENGAR;ZAMWESELL;97;116;62.42;Season 76 - 5v5;;
BOBAFETT;AURRA_SING;BOSSK;DENGAR;ZAMWESELL;96;360;58.21;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;EMBO;ZAMWESELL;95;258;57.31;Season 76 - 5v5;;
BOBAFETT;BOBAFETTSCION;BOSSK;DENGAR;ZAMWESELL;95;291;56.53;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;GREEFKARGA;ZAMWESELL;95;1281;57.14;Season 76 - 5v5;;
BOBAFETT;BOSSK;CADBANE;DENGAR;ZAMWESELL;95;206;57.13;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;GREEDO;ZAMWESELL;94;1058;56.35;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;JANGOFETT;ZAMWESELL;94;905;55.53;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;FENNECSHAND;ZAMWESELL;94;433;59.82;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;IG88;ZAMWESELL;94;101;55.72;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;JANGOFETT;ZAMWESELL;93;233;59.14;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;GREEFKARGA;ZAMWESELL;92;267;59.16;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;FENNECSHAND;ZAMWESELL;92;104;58.62;Season 76 - 5v5;;
BOBAFETT;BOBAFETTSCION;DENGAR;FENNECSHAND;ZAMWESELL;91;122;54.8;Season 76 - 5v5;;
BOBAFETT;DENGAR;GREEFKARGA;THEMANDALORIAN;ZAMWESELL;91;118;54.44;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;91;1408;54.05;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;FENNECSHAND;ZAMWESELL;90;1587;54.19;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;THEMANDALORIAN;ZAMWESELL;85;224;51.07;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;85;1006;48.4;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;84;441;47.45;Season 76 - 5v5;;
BOBAFETT;4LOM;DENGAR;ZAMWESELL;ZUCKUSS;84;619;49.11;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;ZAMWESELL;ZUCKUSS;81;101;48.72;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;81;154;44.61;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;80;216;45.18;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;FENNECSHAND;ZAMWESELL;75;333;45.07;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;73;142;46.98;Season 76 - 5v5;;
BOBAFETT;BOUSHH;DENGAR;JABBATHEHUTT;ZAMWESELL;72;948;44.38;Season 76 - 5v5;;
BOBAFETT;BOSSK;DENGAR;JANGOFETT;ZAMWESELL;70;219;41.84;Season 76 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;99;114;54.56;Season 76 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;98;218;62.99;Season 76 - 5v5;;
